"Age","Sex","Race","Site","Cancer_Death","Other_Death"
28,"Female","White","Cervical",0.964805459028896,0.866193546375785
28,"Female","White","Colorectal",0.965833294147502,0.863565218520285
28,"Female","White","Esophageal",0.78805735744411,0.779565064609589
28,"Female","White","Gallbladder",0.848244426398809,0.824917424374108
28,"Female","White","Gastric",0.912975839862511,0.801876347710617
28,"Female","White","Kidney",0.968199590488313,0.798275812218574
28,"Female","White","Liver",0.722248015383041,0.665516817001846
28,"Female","White","Lung",0.875654490011458,0.76971686887613
28,"Female","White","Ovarian",0.959266389562731,0.867559853859239
28,"Female","White","Pancreas",0.672655027895902,0.697389675571597
28,"Female","White","Uterine",0.980150261181565,0.869032024249437
28,"Male","Black","Bladder",0.94580412757141,0.788339393417767
28,"Male","Black","Brain",0.361334809185231,0.480802105987597
28,"Male","Black","Colorectal",0.945466273694027,0.794537049300421
28,"Male","Black","Esophageal",0.680988553736285,0.676753071228186
28,"Male","Black","Gallbladder",0.766829643677264,0.739496376819768
28,"Male","Black","Gastric",0.863411407259501,0.707368118798402
28,"Male","Black","Kidney",0.949205605791521,0.702394389935169
28,"Male","Black","Liver",0.591630035401232,0.528107969741018
28,"Male","Black","Lung",0.807194757009044,0.663396275396879
28,"Male","Black","Pancreas",0.52749199166679,0.568300301487121
28,"Male","Black","Prostate",0.982463407607434,0.734994658779435
28,"Male","White","Bladder",0.959046699182593,0.837568721792635
28,"Male","White","Brain",0.465831306669749,0.579388377546442
28,"Male","White","Colorectal",0.958789591662012,0.842471381404347
28,"Male","White","Esophageal",0.74951095296185,0.747514786328338
28,"Male","White","Gallbladder",0.819353000999406,0.798579470687901
28,"Male","White","Gastric",0.895640968841822,0.772575436742399
28,"Male","White","Kidney",0.961633956236556,0.76852316984636
28,"Male","White","Liver",0.674423414969725,0.621363104954053
28,"Male","White","Lung",0.851512235085946,0.736491227977364
28,"Male","White","Pancreas",0.618776658660253,0.656276860263887
28,"Male","White","Prostate",0.98681046818734,0.794953465170665
29,"Female","Black","Bladder",0.953262244489311,0.810052776764111
29,"Female","Black","Brain",0.417089373077882,0.522757639802105
29,"Female","Black","Breast",0.965243006927401,0.798742517527917
29,"Female","Black","Cervical",0.951564717807486,0.819140990440348
29,"Female","Black","Colorectal",0.952969720289735,0.815691051386496
29,"Female","Black","Esophageal",0.718888089365237,0.707624529772956
29,"Female","Black","Gallbladder",0.796071973158578,0.765437198989095
29,"Female","Black","Gastric",0.881472674622093,0.735906880896145
29,"Female","Black","Kidney",0.956206528504879,0.731321794387645
29,"Female","Black","Liver",0.63706419328612,0.568068232357781
29,"Female","Black","Lung",0.831938357183233,0.695239955067288
29,"Female","Black","Ovarian",0.944003015149292,0.820936012835128
29,"Female","Black","Pancreas",0.577263050101835,0.606200579749525
29,"Female","Black","Uterine",0.97260014957499,0.822871345964844
29,"Female","White","Bladder",0.964716523485692,0.854702640449527
29,"Female","White","Brain",0.518796307666302,0.616665285519439
29,"Female","White","Breast",0.973801456472666,0.845792572226181
29,"Female","White","Cervical",0.963427002386789,0.861839265258383
29,"Female","White","Colorectal",0.964494349237927,0.859132547397006
29,"Female","White","Esophageal",0.780602481476213,0.772784146445717
29,"Female","White","Gallbladder",0.842691508473887,0.819365907327544
29,"Female","White","Gastric",0.909664815488597,0.795688690009328
29,"Female","White","Kidney",0.966951782265277,0.791990886097511
29,"Female","White","Liver",0.712930476995351,0.656077113464223
29,"Female","White","Lung",0.871026856332828,0.762681361228677
29,"Female","White","Ovarian",0.95767578397482,0.863246436814849
29,"Female","White","Pancreas",0.662095110313352,0.688627139324724
29,"Female","White","Uterine",0.979366377327016,0.864762724485981
29,"Male","Black","Bladder",0.943703449592486,0.781789078232531
29,"Male","Black","Brain",0.346950899924069,0.468606949762262
29,"Male","Black","Colorectal",0.943352896357113,0.788151739798503
29,"Male","Black","Esophageal",0.670627241480185,0.667545982116008
29,"Male","Black","Gallbladder",0.758748345873728,0.731708177068803
29,"Male","Black","Gastric",0.858366041313205,0.698828430907024
29,"Male","Black","Kidney",0.947233061773024,0.693742988312021
29,"Male","Black","Liver",0.579367044456981,0.516410362926351
29,"Male","Black","Lung",0.80032478415254,0.653913430579662
29,"Male","Black","Pancreas",0.514198476795766,0.557144303738883
29,"Male","Black","Prostate",0.981770020079425,0.72709809203914
29,"Male","White","Bladder",0.957447706621913,0.832376407251878
29,"Male","White","Brain",0.451844715324091,0.568399911537908
29,"Male","White","Colorectal",0.957180786327208,0.837420125492437
29,"Male","White","Esophageal",0.740936432648385,0.739922043916672
29,"Male","White","Gallbladder",0.812864349850157,0.792302725340331
29,"Male","White","Gastric",0.891710411797216,0.765613362479984
29,"Male","White","Kidney",0.960133867838903,0.761457110400882
29,"Male","White","Liver",0.6639052909338,0.611076188246058
29,"Male","White","Lung",0.846067733593217,0.728630577572494
29,"Male","White","Pancreas",0.607036775497573,0.646650953830317
29,"Male","White","Prostate",0.986287759634184,0.788579304858196
30,"Female","Black","Bladder",0.951443174209991,0.804088164807921
30,"Female","Black","Brain",0.40278586252373,0.510995959541808
30,"Female","Black","Breast",0.963881364827864,0.792470166493938
30,"Female","Black","Cervical",0.949681338281737,0.813427786767657
30,"Female","Black","Colorectal",0.951139559063789,0.809881981380972
30,"Female","Black","Esophageal",0.709481867694226,0.69909063514765
30,"Female","Black","Gallbladder",0.788859751114556,0.758292465921931
30,"Female","Black","Gastric",0.877046039295684,0.728032193665641
30,"Female","Black","Kidney",0.954499296516954,0.723337546596665
30,"Female","Black","Liver",0.625704170095773,0.556908810020406
30,"Female","Black","Lung",0.825852245807421,0.686430077034263
30,"Female","Black","Ovarian",0.941834694119628,0.815272896314082
30,"Female","Black","Pancreas",0.564743558304455,0.595648200874942
30,"Female","Black","Uterine",0.971522463526137,0.817262390302465
30,"Female","White","Bladder",0.963334650142086,0.850007777720114
30,"Female","White","Brain",0.505386590930106,0.606294692933039
30,"Female","White","Breast",0.972770355566357,0.840837458624643
30,"Female","White","Cervical",0.961995626764088,0.857355274645249
30,"Female","White","Colorectal",0.963103941949093,0.854568326789791
30,"Female","White","Esophageal",0.772924905507809,0.765827448626372
30,"Female","White","Gallbladder",0.836955552115609,0.813658971824179
30,"Female","White","Gastric",0.90623439895571,0.789334233913662
30,"Female","White","Kidney",0.965655885443572,0.78553757633039
30,"Female","White","Liver",0.703368590672403,0.646447232924165
30,"Female","White","Lung",0.866240492635065,0.755466749211832
30,"Female","White","Ovarian",0.956024502017054,0.858804277646726
30,"Female","White","Pancreas",0.651289592080473,0.679673129119732
30,"Female","White","Uterine",0.978551877215602,0.860365733246456
30,"Male","Black","Bladder",0.941523891793006,0.775066275761078
30,"Male","Black","Brain",0.332599990890669,0.456309639805063
30,"Male","Black","Colorectal",0.941160194228107,0.781596455846074
30,"Male","Black","Esophageal",0.660019633533255,0.658147787335499
30,"Male","Black","Gallbladder",0.750434879089357,0.723733122133603
30,"Male","Black","Gastric",0.853150606597841,0.690097712134613
30,"Male","Black","Kidney",0.945186150264522,0.684900284349132
30,"Male","Black","Liver",0.56688421721115,0.504575192615155
30,"Male","Black","Lung",0.793242671555192,0.6442406415896
30,"Male","Black","Pancreas",0.500729693865269,0.545827521607327
30,"Male","Black","Prostate",0.981049481695269,0.719013832461631
30,"Male","White","Bladder",0.955787733230991,0.827035829552077
30,"Male","White","Brain",0.437745223592539,0.557245384746509
30,"Male","White","Colorectal",0.955510644158272,0.83222355170128
30,"Male","White","Esophageal",0.732123770498748,0.732144142025226
30,"Male","White","Gallbladder",0.806171262678462,0.785857728024705
30,"Male","White","Gastric",0.88764129892217,0.758473108488543
30,"Male","White","Kidney",0.958576399750102,0.754211570254162
30,"Male","White","Liver",0.653141388196225,0.600607709845505
30,"Male","White","Lung",0.840442887174237,0.720582503675552
30,"Male","White","Pancreas",0.595064595434723,0.636836018577625
30,"Male","White","Prostate",0.985744485858648,0.782035344486422
31,"Female","Black","Bladder",0.949555194925096,0.797960548329565
31,"Female","Black","Brain",0.388431596929149,0.499100286714927
31,"Female","Black","Breast",0.962467423165485,0.786029634348655
31,"Female","Black","Cervical",0.947726755420409,0.807556111186752
31,"Female","Black","Colorectal",0.949240092418963,0.803912679754234
31,"Female","Black","Esophageal",0.699830804075437,0.69036572636212
31,"Female","Black","Gallbladder",0.781429018370611,0.750967305978383
31,"Female","Black","Gastric",0.872466334071317,0.719969976693219
31,"Female","Black","Kidney",0.952727169700518,0.715164983485969
31,"Female","Black","Liver",0.614105626333817,0.545588718980596
31,"Female","Black","Lung",0.819570485134064,0.677428682598037
31,"Female","Black","Ovarian",0.939585127825032,0.80945224239007
31,"Female","Black","Pancreas",0.552012375162222,0.584919040485667
31,"Female","Black","Uterine",0.970403038528499,0.811496919289601
31,"Female","White","Bladder",0.961899732034467,0.845175364237309
31,"Female","White","Brain",0.491809261429794,0.595743920368367
31,"Female","White","Breast",0.971699266149629,0.835739077014642
31,"Female","White","Cervical",0.960509387091323,0.852738541255571
31,"Female","White","Colorectal",0.961660175845903,0.849869515954966
31,"Female","White","Esophageal",0.765021034911837,0.758692639882641
31,"Female","White","Gallbladder",0.831032107524762,0.807793680796994
31,"Female","White","Gastric",0.902680810627732,0.782810287371577
31,"Female","White","Kidney",0.964310117403268,0.778913241015836
31,"Female","White","Liver",0.693561132638648,0.636628352216687
31,"Female","White","Lung",0.861291021928227,0.748070897949212
31,"Female","White","Ovarian",0.954310344871441,0.854230347700563
31,"Female","White","Pancreas",0.640239879020408,0.67052758976931
31,"Female","White","Uterine",0.977705592623201,0.855838027435068
31,"Male","Black","Bladder",0.939262696905874,0.768168498722123
31,"Male","Black","Brain",0.31830565321445,0.443920686388255
31,"Male","Black","Colorectal",0.938885397079362,0.774868610941148
31,"Male","Black","Esophageal",0.649166649365998,0.648559209868445
31,"Male","Black","Gallbladder",0.741886260111955,0.715569814785417
31,"Male","Black","Gastric",0.847760656262701,0.681175558309383
31,"Male","Black","Kidney",0.943062247350334,0.675866045526237
31,"Male","Black","Liver",0.554188439019051,0.492610410822518
31,"Male","Black","Lung",0.785944407790545,0.634379173177126
31,"Male","Black","Pancreas",0.487097499206871,0.534355758862673
31,"Male","Black","Prostate",0.98030075082921,0.710740609443666
31,"Male","White","Bladder",0.954064570417227,0.821543974385148
31,"Male","White","Brain",0.423549541262303,0.545930023984486
31,"Male","White","Colorectal",0.953776945151203,0.826878626984535
31,"Male","White","Esophageal",0.723070592968523,0.724179468411536
31,"Male","White","Gallbladder",0.799269532080483,0.779241832488489
31,"Male","White","Gastric",0.883429500008488,0.751152480595971
31,"Male","White","Kidney",0.956959459891862,0.746784439840396
31,"Male","White","Liver",0.642133007975158,0.589960811528439
31,"Male","White","Lung",0.83463323894778,0.712345693120764
31,"Male","White","Pancreas",0.582865035756725,0.626833619498447
31,"Male","White","Prostate",0.98517984992794,0.775318991216347
32,"Female","Black","Bladder",0.947595848592266,0.791667133180038
32,"Female","Black","Brain",0.374046836563263,0.487078863292735
32,"Female","Black","Breast",0.960999257514996,0.779418272512441
32,"Female","Black","Cervical",0.945698440863464,0.801523075550729
32,"Female","Black","Colorectal",0.947268850102284,0.797780291603879
32,"Female","Black","Esophageal",0.689933831753988,0.681449390520854
32,"Female","Black","Gallbladder",0.773775989888962,0.743459676517414
32,"Female","Black","Gastric",0.86772923665954,0.711718933376867
32,"Female","Black","Kidney",0.950887815079136,0.706802940862616
32,"Female","Black","Liver",0.602272222019342,0.534113775176524
32,"Female","Black","Lung",0.813088722924886,0.668235794141359
32,"Female","Black","Ovarian",0.937251490497864,0.803471146807064
32,"Female","Black","Pancreas",0.539077468209804,0.574016972854279
32,"Female","Black","Uterine",0.969240310494132,0.805572012217198
32,"Female","White","Bladder",0.960409819908007,0.84020234793898
32,"Female","White","Brain",0.478076866407168,0.585016333755147
32,"Female","White","Breast",0.970586685348772,0.830494385252276
32,"Female","White","Cervical",0.958966273836308,0.847986020470595
32,"Female","White","Colorectal",0.960161091233764,0.845033065828014
32,"Female","White","Esophageal",0.75688747228437,0.751377521786099
32,"Female","White","Gallbladder",0.824916746544964,0.801767144035935
32,"Female","White","Gastric",0.899000193955639,0.776114246457298
32,"Female","White","Kidney",0.962912635185356,0.772115333304319
32,"Female","White","Liver",0.68350732249578,0.62662204486924
32,"Female","White","Lung",0.85617403364412,0.740491826372335
32,"Female","White","Ovarian",0.952531043447528,0.849521605455841
32,"Female","White","Pancreas",0.628948016833089,0.661190787446482
32,"Female","White","Uterine",0.976826312990786,0.851176569474159
32,"Male","Black","Bladder",0.936917027911684,0.761093374595758
32,"Male","Black","Brain",0.304092115904381,0.431451247838467
32,"Male","Black","Colorectal",0.936525654775766,0.767965720949322
32,"Male","Black","Esophageal",0.638069815663913,0.638781343085459
32,"Male","Black","Gallbladder",0.733099778132464,0.707217079506983
32,"Male","Black","Gastric",0.842191732302615,0.672061862795616
32,"Male","Black","Kidney",0.940858651147722,0.66664034873317
32,"Male","Black","Liver",0.541287517435189,0.480524603907474
32,"Male","Black","Lung",0.778426116016947,0.624330691701716
32,"Male","Black","Pancreas",0.473314805554152,0.522735407998493
32,"Male","Black","Prostate",0.979522747643918,0.70227738456062
32,"Male","White","Bladder",0.952275939108423,0.815897854136506
32,"Male","White","Brain",0.409275437929428,0.534459627800361
32,"Male","White","Colorectal",0.951977398582227,0.821382337700416
32,"Male","White","Esophageal",0.713774863707893,0.716026614091942
32,"Male","White","Gallbladder",0.792155048473034,0.772452486942322
32,"Male","White","Gastric",0.879070823129519,0.743649432283125
32,"Male","White","Kidney",0.955280888258093,0.739173765987773
32,"Male","White","Liver",0.630882084462635,0.579139129219423
32,"Male","White","Lung",0.828634346161273,0.703919061433464
32,"Male","White","Pancreas",0.570443851218488,0.616645739567562
32,"Male","White","Prostate",0.984593025017404,0.768427753755621
33,"Female","Black","Bladder",0.945562601866803,0.785205198067174
33,"Female","Black","Brain",0.359652786821103,0.474940569509692
33,"Female","Black","Breast",0.9594748794958,0.772633526553098
33,"Female","Black","Cervical",0.943593789762089,0.795325848390578
33,"Female","Black","Colorectal",0.94522328634663,0.791482024744835
33,"Female","Black","Esophageal",0.679790340660345,0.672341511652557
33,"Female","Black","Gallbladder",0.76589705096377,0.735767698019463
33,"Female","Black","Gastric",0.862830381884164,0.703277997166515
33,"Female","Black","Kidney",0.948978826677339,0.698250495301709
33,"Female","Black","Liver",0.590208391060751,0.522490383606927
33,"Female","Black","Lung",0.806402669521474,0.658851760537995
33,"Female","Black","Ovarian",0.934830875836996,0.7973267588955
33,"Female","Black","Pancreas",0.525947766244949,0.562946396564123
33,"Female","Black","Uterine",0.968032660989121,0.799484798669364
33,"Female","White","Bladder",0.958862899942904,0.835085679347068
33,"Female","White","Brain",0.464203018533426,0.574115802741025
33,"Female","White","Breast",0.969431057708244,0.825100355834929
33,"Female","White","Cervical",0.957364211452256,0.843094661386666
33,"Female","White","Colorectal",0.958604663598934,0.840055924338562
33,"Female","White","Esophageal",0.748521043232926,0.743880043114038
33,"Female","White","Gallbladder",0.818605075971915,0.795576527619555
33,"Female","White","Gastric",0.895188617684111,0.769243607345961
33,"Female","White","Kidney",0.961461533925549,0.765141413766195
33,"Female","White","Liver",0.673206860192199,0.616430302847576
33,"Female","White","Lung",0.850885091668319,0.73272772259132
33,"Female","White","Ovarian",0.950684256922499,0.844675001443987
33,"Female","White","Pancreas",0.617416731930641,0.651663330575451
33,"Female","White","Uterine",0.975912784074602,0.846378312078056
33,"Male","Black","Bladder",0.934483967138568,0.75383865906378
33,"Male","Black","Brain",0.289984161698521,0.418913125643631
33,"Male","Black","Colorectal",0.934078036394469,0.760885416877841
33,"Male","Black","Esophageal",0.626731306883901,0.628815672329381
33,"Male","Black","Gallbladder",0.724073024648579,0.698673980643547
33,"Male","Black","Gastric",0.836439375871906,0.662756836882978
33,"Male","Black","Kidney",0.938572580722055,0.657223600921905
33,"Male","Black","Liver",0.528190215838377,0.46832700041025
33,"Male","Black","Lung",0.770684075831915,0.614097286890251
33,"Male","Black","Pancreas",0.459395594805101,0.510973465540884
33,"Male","Black","Prostate",0.978714352832443,0.693623370081923
33,"Male","White","Bladder",0.95041948829824,0.81009451592974
33,"Male","White","Brain",0.39494172185123,0.52284058332102
33,"Male","White","Colorectal",0.950109641559695,0.815731697126265
33,"Male","White","Esophageal",0.704234916515884,0.707684390808281
33,"Male","White","Gallbladder",0.784823819398485,0.765487246394953
33,"Male","White","Gastric",0.874561019305018,0.735962079766701
33,"Male","White","Kidney",0.953538455405428,0.731377767408293
33,"Male","White","Liver",0.619391225614633,0.568146813688824
33,"Male","White","Lung",0.822441792841905,0.695301771226019
33,"Male","White","Pancreas",0.557807672270473,0.6062748014984
33,"Male","White","Prostate",0.983983153370468,0.761359255087522
34,"Female","Black","Bladder",0.94345284483423,0.778572105630684
34,"Female","Black","Brain",0.34527154143584,0.46269493047481
34,"Female","Black","Breast",0.957892235216421,0.765672948503028
34,"Female","Black","Cervical",0.941410119582616,0.788961664985223
34,"Female","Black","Colorectal",0.943100778615074,0.785015160161098
34,"Female","Black","Esophageal",0.669400214794337,0.663042291085248
34,"Female","Black","Gallbladder",0.757788781379985,0.727889669881208
34,"Female","Black","Gastric",0.857765368683517,0.69464635000682
34,"Female","Black","Kidney",0.946997724146996,0.689506982947902
34,"Female","Black","Liver",0.577919381284562,0.510725553605817
34,"Female","Black","Lung",0.799508114511869,0.649277278138022
34,"Female","Black","Ovarian",0.932320296216811,0.791016291443778
34,"Female","Black","Pancreas",0.512633189533451,0.551712254157838
34,"Female","Black","Uterine",0.966778415697886,0.793232468180953
34,"Female","White","Bladder",0.957256892203304,0.829822317787658
34,"Female","White","Brain",0.45020240471024,0.563046721103944
34,"Female","White","Breast",0.968230773673128,0.819553983060003
34,"Female","White","Cervical",0.955701056840915,0.838061412303923
34,"Female","White","Colorectal",0.956988802059574,0.83493504217406
34,"Female","White","Esophageal",0.739918823647882,0.736198314911197
34,"Female","White","Gallbladder",0.812092751993894,0.789219063960175
34,"Female","White","Gastric",0.891242078489426,0.76219597896291
34,"Female","White","Kidney",0.959954845289563,0.757989163440603
34,"Female","White","Liver",0.662659964093297,0.606055558311222
34,"Female","White","Lung",0.845419743217905,0.724776959958094
34,"Female","White","Ovarian",0.94876757132302,0.839687483595345
34,"Female","White","Pancreas",0.605649472382407,0.641946191075815
34,"Female","White","Uterine",0.974963706569018,0.841440203448313
34,"Male","Black","Bladder",0.9319605154901,0.746402250142806
34,"Male","Black","Brain",0.276007010221784,0.406318755598648
34,"Male","Black","Colorectal",0.931539529475195,0.753625458335945
34,"Male","Black","Esophageal",0.615153986132287,0.618664096643693
34,"Male","Black","Gallbladder",0.714803924832507,0.689939841174762
34,"Male","Black","Gastric",0.830499138576851,0.653261030611391
34,"Male","Black","Kidney",0.936201175105617,0.647616560154676
34,"Male","Black","Liver",0.514906284181542,0.456027476138256
34,"Male","Black","Lung",0.76271474655469,0.603681493577693
34,"Male","Black","Pancreas",0.445354924618066,0.4990775455879
34,"Male","Black","Prostate",0.97787440633092,0.684778048088463
34,"Male","White","Bladder",0.94849279363459,0.804131050237838
34,"Male","White","Brain",0.380568209296172,0.511079881575669
34,"Male","White","Colorectal",0.948171237620306,0.80992375351938
34,"Male","White","Esophageal",0.694449489672827,0.699151849143689
34,"Male","White","Gallbladder",0.777271990192354,0.758343785668571
34,"Male","White","Gastric",0.869895787787397,0.728088717776717
34,"Male","White","Kidney",0.951729860973405,0.723394850879012
34,"Male","White","Liver",0.607663754097288,0.556988550579654
34,"Male","White","Lung",0.816051203547507,0.686493251202275
34,"Male","White","Pancreas",0.544964041585894,0.595723689386214
34,"Male","White","Prostate",0.983349345229209,0.754111245885669
35,"Female","Black","Bladder",0.941263889819611,0.771765314174186
35,"Female","Black","Brain",0.330926014037602,0.450352119895505
35,"Female","Black","Breast",0.956249203732107,0.758534209856514
35,"Female","Black","Cervical",0.939144668998133,0.782427838063608
35,"Female","Black","Colorectal",0.940898626423813,0.778377063099625
35,"Female","Black","Esophageal",0.658763870663076,0.653552268258878
35,"Female","Black","Gallbladder",0.749447981039997,0.719824086898277
35,"Female","Black","Gastric",0.852529767892529,0.68582344138595
35,"Female","Black","Kidney",0.944941951452529,0.6805720189018
35,"Female","Black","Liver",0.565411293462289,0.498826912342051
35,"Female","Black","Lung",0.79240094467066,0.639513412087225
35,"Female","Black","Ovarian",0.929716682037874,0.784537031196265
35,"Female","Black","Pancreas",0.499144676454603,0.540320050830054
35,"Female","Black","Uterine",0.965475842874822,0.786812280515447
35,"Female","White","Bladder",0.955589649101638,0.824409238102493
35,"Female","White","Brain",0.436090788226433,0.551814026408336
35,"Female","White","Breast",0.966984168055749,0.813852290715555
35,"Female","White","Cervical",0.953974597836861,0.832883226672175
35,"Female","White","Colorectal",0.955311347833163,0.829667379013816
35,"Female","White","Esophageal",0.731078168460542,0.728330626246214
35,"Female","White","Gallbladder",0.805375495814908,0.782692062480402
35,"Female","White","Gastric",0.887156504084028,0.754969096317718
35,"Female","White","Kidney",0.9583905359146,0.750656397573707
35,"Female","White","Liver",0.65186741001538,0.59550070525283
35,"Female","White","Lung",0.839773528615803,0.716638113813675
35,"Female","White","Ovarian",0.946778498157537,0.834556003036414
35,"Female","White","Pancreas",0.593650448674422,0.632040725878051
35,"Female","White","Uterine",0.973977734702959,0.836359192911734
35,"Male","Black","Bladder",0.929343591817183,0.738782203013586
35,"Male","Black","Brain",0.262186188568374,0.393681194687273
35,"Male","Black","Colorectal",0.928907039417222,0.746183747688161
35,"Male","Black","Esophageal",0.60334144609807,0.608328950536142
35,"Male","Black","Gallbladder",0.70529077033107,0.681014262073354
35,"Male","Black","Gastric",0.82436659479921,0.643575353961871
35,"Male","Black","Kidney",0.933741492434028,0.637820356972457
35,"Male","Black","Liver",0.501446486284616,0.443636556201994
35,"Male","Black","Lung",0.754514791963895,0.593086313301285
35,"Male","Black","Pancreas",0.431208928109771,0.487055891316464
35,"Male","Black","Prostate",0.977001706002456,0.675741190153367
35,"Male","White","Bladder",0.946493356059747,0.798004600081226
35,"Male","White","Brain",0.366175683700295,0.499185131052326
35,"Male","White","Colorectal",0.946159675378545,0.803955598744975
35,"Male","White","Esophageal",0.684417761583148,0.690428297260954
35,"Male","White","Gallbladder",0.76949586605125,0.751019913103105
35,"Male","White","Gastric",0.8650707820136,0.720027836022155
35,"Male","White","Kidney",0.949852732241844,0.7152236281054
35,"Male","White","Liver",0.595703748100256,0.545669579573084
35,"Male","White","Lung",0.809458258269163,0.677493215733422
35,"Male","White","Pancreas",0.531921448400432,0.584995770098744
35,"Male","White","Prostate",0.982690677735286,0.746681618621337
36,"Female","Black","Bladder",0.938992970285344,0.764782390067581
36,"Female","Black","Brain",0.316639857607318,0.437922960612196
36,"Female","Black","Breast",0.95454359552153,0.751215115255797
36,"Female","Black","Cervical",0.936794596880462,0.775721769155142
36,"Female","Black","Colorectal",0.938614050255616,0.771565194821638
36,"Female","Black","Esophageal",0.647882296626109,0.643872341906178
36,"Female","Black","Gallbladder",0.740871697072411,0.711569656424323
36,"Female","Black","Gastric",0.847119130855069,0.676809007952669
36,"Female","Black","Kidney",0.942808875625186,0.671445517148858
36,"Female","Black","Liver",0.552691118912297,0.486802716280766
36,"Female","Black","Lung",0.785077163218188,0.629561617895701
36,"Female","Black","Ovarian",0.927016881236197,0.777886349994623
36,"Female","Black","Pancreas",0.485494205961418,0.528775871951317
36,"Female","Black","Uterine",0.96412315178636,0.780221576580482
36,"Female","White","Bladder",0.953858953884526,0.818843437873609
36,"Female","White","Brain",0.421885003530694,0.540423218707351
36,"Female","White","Breast",0.965689518489158,0.807992340324083
36,"Female","White","Cervical",0.95218255171968,0.827557069515658
36,"Female","White","Colorectal",0.953570072726564,0.824249910255086
36,"Female","White","Esophageal",0.721996741880105,0.720275460656509
36,"Female","White","Gallbladder",0.79844911051047,0.775992920937392
36,"Female","White","Gastric",0.882927756825,0.747560834530169
36,"Female","White","Kidney",0.956766505862255,0.743141080051625
36,"Female","White","Liver",0.640830571059213,0.584769120881964
36,"Female","White","Lung",0.833941992013547,0.708309978905829
36,"Female","White","Ovarian",0.944714473108461,0.82927752035902
36,"Female","White","Pancreas",0.581424673950851,0.621948698616665
36,"Female","White","Uterine",0.972953474811048,0.831132237022755
36,"Male","Black","Bladder",0.926630032450994,0.730976745546094
36,"Male","Black","Brain",0.248547389627513,0.381014103406084
36,"Male","Black","Colorectal",0.926177389040366,0.738558344903822
36,"Male","Black","Esophageal",0.591298049739147,0.597813025654751
36,"Male","Black","Gallbladder",0.69553225345032,0.671897142208553
36,"Male","Black","Gastric",0.818037355103414,0.633701098333068
36,"Male","Black","Kidney",0.931190509215346,0.627836515996922
36,"Male","Black","Liver",0.487822623050935,0.43116541369649
36,"Male","Black","Lung",0.746081106509725,0.582315235605666
36,"Male","Black","Pancreas",0.41697480591314,0.474917384181801
36,"Male","Black","Prostate",0.97609500629278,0.666512877539274
36,"Male","White","Bladder",0.944418600511749,0.791712370832049
36,"Male","White","Brain",0.351785843986184,0.487164569224231
36,"Male","White","Colorectal",0.944072367239075,0.797824377491547
36,"Male","White","Esophageal",0.674139387640414,0.68151332022973
36,"Male","White","Gallbladder",0.761491935533498,0.743513584955055
36,"Male","White","Gastric",0.860081616268406,0.711778136333327
36,"Male","White","Kidney",0.947904622733699,0.706862933252139
36,"Male","White","Liver",0.583516081691189,0.534195712486673
36,"Male","White","Lung",0.802658708536449,0.668301684960018
36,"Male","White","Pancreas",0.518689360134271,0.574094914261068
36,"Male","White","Prostate",0.982006193801082,0.739068422366902
37,"Female","Black","Bladder",0.936637239830201,0.757621020830795
37,"Female","Black","Brain",0.302437371487709,0.42541892163765
37,"Female","Black","Breast",0.952773150989113,0.743713616871569
37,"Female","Black","Cervical",0.934356981406179,0.768840960603038
37,"Female","Black","Colorectal",0.936244190576664,0.764577125024624
37,"Female","Black","Esophageal",0.636757092973439,0.634003791521809
37,"Female","Black","Gallbladder",0.732057252427592,0.703125316189239
37,"Female","Black","Gastric",0.841528998917146,0.667603093655844
37,"Female","Black","Kidney",0.940595785597444,0.662127710979785
37,"Female","Black","Liver",0.539766775212419,0.474661860331435
37,"Female","Black","Lung",0.777532910441063,0.619423763159127
37,"Female","Black","Ovarian",0.924217658969307,0.771061716577582
37,"Female","Black","Pancreas",0.47169481519541,0.517086399195453
37,"Female","Black","Uterine",0.962718491146934,0.773457789996772
37,"Female","White","Bladder",0.952062519147049,0.813121945182589
37,"Female","White","Brain",0.407602942876214,0.528880378078288
37,"Female","White","Breast",0.964345043870516,0.801971239960144
37,"Female","White","Cervical",0.950322563761429,0.822079924358384
37,"Female","White","Colorectal",0.951762677655607,0.818679634252924
37,"Female","White","Esophageal",0.712672549088885,0.712031513270318
37,"Female","White","Gallbladder",0.79130949916394,0.769119137409463
37,"Female","White","Gastric",0.878551637865483,0.739969223552146
37,"Female","White","Kidney",0.955080587088608,0.735441338529872
37,"Female","White","Liver",0.629551458050038,0.573864686599703
37,"Female","White","Lung",0.827920693114817,0.699791587457528
37,"Female","White","Ovarian",0.942572854794577,0.823849012383134
37,"Female","White","Pancreas",0.568978003366004,0.611672301395257
37,"Female","White","Uterine",0.971889483880779,0.825756306151928
37,"Male","Black","Bladder",0.923816590915414,0.722984294515697
37,"Male","Black","Brain",0.235116318695329,0.368331723249467
37,"Male","Black","Colorectal",0.923347318328552,0.730747483102308
37,"Male","Black","Esophageal",0.579028970381592,0.587119592239814
37,"Male","Black","Gallbladder",0.685527502658855,0.662588698743744
37,"Male","Black","Gastric",0.811507080779587,0.623639958211865
37,"Male","Black","Kidney",0.9285451197481,0.617666977667319
37,"Male","Black","Liver",0.474047550952569,0.418625864721102
37,"Male","Black","Lung",0.737410843011333,0.571372258901999
37,"Male","Black","Pancreas",0.402670809851659,0.462671550523612
