"Age","Sex","Race","Site","Cancer_Death","Other_Death"
24,"Female","White","Pancreas",0.24345713904203,0.737455285840977
24,"Female","White","Uterine",0.912958837611735,0.860395299960383
24,"Male","Black","Bladder",0.858821915123945,0.769211845812378
24,"Male","Black","Brain",0.27392710763204,0.640301617802362
24,"Male","Black","Colorectal",0.743260985518535,0.788276886097197
24,"Male","Black","Esophageal",0.320121383827535,0.648361169499194
24,"Male","Black","Gallbladder",0.266020233847905,0.671384809425808
24,"Male","Black","Gastric",0.434277705351322,0.723380525744803
24,"Male","Black","Kidney",0.77195929960517,0.706544485510799
24,"Male","Black","Liver",0.249470699890091,0.522379665919648
24,"Male","Black","Lung",0.317919163900309,0.686206037092679
24,"Male","Black","Pancreas",0.128701236941015,0.627174921642827
24,"Male","Black","Prostate",0.913672540612915,0.78032647447063
24,"Male","White","Bladder",0.883389148852111,0.818320234112302
24,"Male","White","Brain",0.348218121802673,0.711296945249936
24,"Male","White","Colorectal",0.785273907104795,0.833773806996487
24,"Male","White","Esophageal",0.395356406308698,0.718128313642711
24,"Male","White","Gallbladder",0.340007373943857,0.73753426727834
24,"Male","White","Gastric",0.506869001265359,0.780794442144351
24,"Male","White","Kidney",0.809888410318222,0.766869798450022
24,"Male","White","Liver",0.3226730390702,0.608838823202475
24,"Male","White","Lung",0.393139229120505,0.749943508954877
24,"Male","White","Pancreas",0.188188496862012,0.700126982110214
24,"Male","White","Prostate",0.929087860567276,0.82734027034342
25,"Female","Black","Bladder",0.876805264793273,0.79328981610782
25,"Female","Black","Brain",0.32674504129476,0.674727093468422
25,"Female","Black","Breast",0.871935610306854,0.798331827323054
25,"Female","Black","Cervical",0.790026075673096,0.803901073082029
25,"Female","Black","Colorectal",0.773904330892718,0.810616975094043
25,"Female","Black","Esophageal",0.373829120297858,0.682216809761615
25,"Female","Black","Gallbladder",0.318581622572572,0.703552911414123
25,"Female","Black","Gastric",0.486508730161625,0.75142677507793
25,"Female","Black","Kidney",0.799650152707626,0.735971067203272
25,"Female","Black","Liver",0.301386581551749,0.563785316034717
25,"Female","Black","Lung",0.371606556651871,0.717242209269326
25,"Female","Black","Ovarian",0.580231212314878,0.807216678094171
25,"Female","Black","Pancreas",0.17014755036558,0.662504700186579
25,"Female","Black","Uterine",0.892117452399015,0.816050103982313
25,"Female","White","Bladder",0.898429954612236,0.837822440090966
25,"Female","White","Brain",0.402008117556266,0.740338227373806
25,"Female","White","Breast",0.89436279449417,0.841888477975408
25,"Female","White","Cervical",0.825297087531713,0.846372661608746
25,"Female","White","Colorectal",0.811550460715068,0.851770365486812
25,"Female","White","Esophageal",0.448605394189396,0.746609755644615
25,"Female","White","Gallbladder",0.393806485587665,0.764387400706002
25,"Female","White","Gastric",0.556004589121603,0.803822531251564
25,"Female","White","Kidney",0.833478493579952,0.791157802572275
25,"Female","White","Liver",0.376401745905302,0.645381253891447
25,"Female","White","Lung",0.446431324624691,0.775726549724374
25,"Female","White","Ovarian",0.641815293744972,0.849038802989002
25,"Female","White","Pancreas",0.236247676752346,0.730068371810332
25,"Female","White","Uterine",0.911191636608286,0.856129363509203
25,"Male","Black","Bladder",0.856045379868307,0.762568872182284
25,"Male","Black","Brain",0.266483106429259,0.630934687954695
25,"Male","Black","Colorectal",0.738583559721517,0.782101976317045
25,"Male","Black","Esophageal",0.312456355784541,0.639140557861675
25,"Male","Black","Gallbladder",0.258629876949024,0.662600626586733
25,"Male","Black","Gastric",0.426638835545871,0.715678566073207
25,"Male","Black","Kidney",0.767719853206877,0.698477841256207
25,"Male","Black","Liver",0.242208872852714,0.511286062272596
25,"Male","Black","Lung",0.310261292846689,0.677716936421954
25,"Male","Black","Pancreas",0.123207596956036,0.617577007998246
25,"Male","Black","Prostate",0.911919120078334,0.773954454632612
25,"Male","White","Bladder",0.881061751697935,0.812914485822277
25,"Male","White","Brain",0.340489269878804,0.703331885182288
25,"Male","White","Colorectal",0.781245543566104,0.82877835618073
25,"Male","White","Esophageal",0.38762697301478,0.710311151146211
25,"Male","White","Gallbladder",0.332292014939559,0.730149146928489
25,"Male","White","Gastric",0.499593588383532,0.774433948634815
25,"Male","White","Kidney",0.806263064247782,0.760170421103401
25,"Male","White","Liver",0.31500012010607,0.598933767191074
25,"Male","White","Lung",0.385407023386097,0.742843737174913
25,"Male","White","Pancreas",0.181617934626454,0.691924877085096
25,"Male","White","Prostate",0.927635020868101,0.822172815637774
26,"Female","Black","Bladder",0.874356031770941,0.787240587326814
26,"Female","Black","Brain",0.319060415000389,0.666008498951987
26,"Female","Black","Breast",0.869396952275988,0.792410091505685
26,"Female","Black","Cervical",0.786074236571414,0.798121416258678
26,"Female","Black","Colorectal",0.769695412456033,0.805010389019147
26,"Female","Black","Esophageal",0.36608419442696,0.673647214465923
26,"Female","Black","Gallbladder",0.310921564676341,0.695422875057059
26,"Female","Black","Gastric",0.47910745297164,0.744361577686384
26,"Female","Black","Kidney",0.79585518012085,0.72855049954839
26,"Female","Black","Liver",0.29379292580691,0.55320554042519
26,"Female","Black","Lung",0.363861509005011,0.70940573849031
26,"Female","Black","Ovarian",0.573549986350826,0.801522228594474
26,"Female","Black","Pancreas",0.163855162959304,0.653548987283681
26,"Female","Black","Uterine",0.889953212090492,0.810584912666897
26,"Female","White","Bladder",0.896384867471918,0.832936096223167
26,"Female","White","Brain",0.394288585541927,0.733016970444673
26,"Female","White","Breast",0.892240826084121,0.837112378590298
26,"Female","White","Cervical",0.82193229799165,0.841718917160379
26,"Female","White","Colorectal",0.80795291641098,0.847264971959336
26,"Female","White","Esophageal",0.441018980008624,0.739432637747727
26,"Female","White","Gallbladder",0.386075086263563,0.757628503911443
26,"Female","White","Gastric",0.54910381211732,0.798040861605509
26,"Female","White","Kidney",0.830254587143127,0.785054989725792
26,"Female","White","Liver",0.368657311990559,0.63610614784796
26,"Female","White","Lung",0.438836314093777,0.769241737734817
26,"Female","White","Ovarian",0.635788053607545,0.844458189316728
26,"Female","White","Pancreas",0.229105128321205,0.722514967972903
26,"Female","White","Uterine",0.909390365860409,0.851744621396306
26,"Male","Black","Bladder",0.853219033542497,0.75576654638006
26,"Male","Black","Brain",0.259089473732321,0.621401997008103
26,"Male","Black","Colorectal",0.733836993572339,0.775773738505971
26,"Male","Black","Esophageal",0.304817639530836,0.629752829729765
26,"Male","Black","Gallbladder",0.251294146771334,0.653646745288036
26,"Male","Black","Gastric",0.418976102775545,0.707808113608327
26,"Male","Black","Kidney",0.763414234521561,0.690241246066872
26,"Male","Black","Liver",0.235010670262415,0.500073089311863
26,"Male","Black","Lung",0.302630841653031,0.669057486974352
26,"Male","Black","Pancreas",0.117839030130042,0.607816041484104
26,"Male","Black","Prostate",0.910131865440409,0.767426436279542
26,"Male","White","Bladder",0.878691163752366,0.807367541207587
26,"Male","White","Brain",0.332773003608167,0.695197182243439
26,"Male","White","Colorectal",0.777152797791239,0.823649202551323
26,"Male","White","Esophageal",0.379889032048964,0.702324931289862
26,"Male","White","Gallbladder",0.324593170613993,0.722597550024748
26,"Male","White","Gastric",0.492271152081115,0.76791760752661
26,"Male","White","Kidney",0.802577331798886,0.753311041430687
26,"Male","White","Liver",0.307352234594804,0.58887047821621
26,"Male","White","Lung",0.37766724289154,0.735579849929683
26,"Male","White","Pancreas",0.175144296088696,0.683552534419667
26,"Male","White","Prostate",0.926153614222859,0.816868435251772
27,"Female","Black","Bladder",0.871861748247826,0.78103983062521
27,"Female","Black","Brain",0.311398794752559,0.657119990101119
27,"Female","Black","Breast",0.866811908482091,0.786338728976466
27,"Female","Black","Cervical",0.782058717348674,0.792194338331437
27,"Female","Black","Colorectal",0.76542056692779,0.799259188851021
27,"Female","Black","Esophageal",0.358340072208935,0.664907367461569
27,"Female","Black","Gallbladder",0.30328859285399,0.687122735628046
27,"Female","Black","Gastric",0.471664902613965,0.737132584110657
27,"Female","Black","Kidney",0.791998051041881,0.72096319721495
27,"Female","Black","Liver",0.286235143121875,0.542484482765052
27,"Female","Black","Lung",0.356118257902703,0.701400124906641
27,"Female","Black","Ovarian",0.566806004233839,0.79568172368021
27,"Female","Black","Pancreas",0.157669014304627,0.644424345279001
27,"Female","Black","Uterine",0.887748342685078,0.80497749583915
27,"Female","White","Bladder",0.894301072173357,0.827918153090811
27,"Female","White","Brain",0.386557783847328,0.725529722009102
27,"Female","White","Breast",0.890078905290572,0.832206851098387
27,"Female","White","Cervical",0.818510075472024,0.8369382070444
27,"Female","White","Colorectal",0.804295287579779,0.842635671375339
27,"Female","White","Esophageal",0.433403553492078,0.732090715651637
27,"Female","White","Gallbladder",0.378335830779702,0.750708937167543
27,"Female","White","Gastric",0.542144601767912,0.792111738980231
27,"Female","White","Kidney",0.826974956852147,0.778799872379486
27,"Female","White","Liver",0.360912539693572,0.626664399182353
27,"Female","White","Lung",0.431213054700064,0.762599485556069
27,"Female","White","Ovarian",0.629690989788503,0.839752107847083
27,"Female","White","Pancreas",0.222033444735187,0.714793934115144
27,"Female","White","Uterine",0.907554445032164,0.847238517552928
27,"Male","Black","Bladder",0.850342182859261,0.748803075587834
27,"Male","Black","Brain",0.251750217640875,0.61170541413476
27,"Male","Black","Colorectal",0.729020918867142,0.769290078925594
27,"Male","Black","Esophageal",0.297209110533074,0.62019955503902
27,"Male","Black","Gallbladder",0.244017049167799,0.644523925056737
27,"Male","Black","Gastric",0.411292365004513,0.699768374465846
27,"Male","Black","Kidney",0.75904192845881,0.681834363558193
27,"Male","Black","Liver",0.227880065170887,0.488747633538985
27,"Male","Black","Lung",0.295031697044057,0.660227964239381
27,"Male","Black","Pancreas",0.112597607096795,0.597894394477295
27,"Male","Black","Prostate",0.908310199081406,0.760740442579198
27,"Male","White","Bladder",0.876276720467918,0.801676979718119
27,"Male","White","Brain",0.325073019477389,0.686892366273073
27,"Male","White","Colorectal",0.772995100635855,0.818383830878099
27,"Male","White","Esophageal",0.372145861970116,0.694168997965055
27,"Male","White","Gallbladder",0.316914596119482,0.714878334506056
27,"Male","White","Gastric",0.484903679104165,0.761243434763193
27,"Male","White","Kidney",0.79883056860103,0.746289908398674
27,"Male","White","Liver",0.299733244418302,0.578652061612044
27,"Male","White","Lung",0.369923188446124,0.728150428537669
27,"Male","White","Pancreas",0.168771023191398,0.675009804001031
27,"Male","White","Prostate",0.924643129754884,0.811424647159509
28,"Female","Black","Bladder",0.869321738362669,0.774685384980392
28,"Female","Black","Brain",0.303764019581846,0.648062214605266
28,"Female","Black","Breast",0.864179796407499,0.780115516119448
28,"Female","Black","Cervical",0.777978931808501,0.786117552534896
28,"Female","Black","Colorectal",0.761079270750832,0.793361020134982
28,"Female","Black","Esophageal",0.350600238387748,0.655997671463223
28,"Female","Black","Gallbladder",0.295686590489603,0.678652242777659
28,"Female","Black","Gastric",0.46418331544702,0.729738344444719
28,"Female","Black","Kidney",0.788078148421804,0.713208054909517
28,"Female","Black","Liver",0.278717190110056,0.531627169225089
28,"Female","Black","Lung",0.348380308024742,0.693224736101565
28,"Female","Black","Ovarian",0.560000371518959,0.789692842004861
28,"Female","Black","Pancreas",0.15159223607841,0.635131838161121
28,"Female","Black","Uterine",0.885502198772465,0.799225451134889
28,"Female","White","Bladder",0.892177940114203,0.822766079164922
28,"Female","White","Brain",0.378818923021926,0.717875275122128
28,"Female","White","Breast",0.88787639239501,0.827169351206079
28,"Female","White","Cervical",0.815029745412092,0.832027977108422
28,"Female","White","Colorectal",0.80057692595802,0.837879903629981
28,"Female","White","Esophageal",0.425761806658531,0.724582642300159
28,"Female","White","Gallbladder",0.370592013271867,0.743626994858636
28,"Female","White","Gastric",0.535128347689217,0.786032877456875
28,"Female","White","Kidney",0.823638917563008,0.772390317514493
28,"Female","White","Liver",0.353170890345516,0.617057687574542
28,"Female","White","Lung",0.423564263932451,0.755797889630424
28,"Female","White","Ovarian",0.623524544589107,0.834918000676761
28,"Female","White","Pancreas",0.215036542871094,0.706904307581444
28,"Female","White","Uterine",0.905683287197689,0.842608491820209
28,"Male","Black","Bladder",0.847414133576696,0.741676788194596
28,"Male","Black","Brain",0.244469344368668,0.601847165651579
28,"Male","Black","Colorectal",0.724134995129498,0.762648993560551
28,"Male","Black","Esophageal",0.289634681524368,0.610482646694497
28,"Male","Black","Gallbladder",0.236802580220715,0.635233226536776
28,"Male","Black","Gastric",0.40359056660554,0.691558758348814
28,"Male","Black","Kidney",0.754602439050056,0.6732570925125
28,"Male","Black","Liver",0.220821003266916,0.477317086016843
28,"Male","Black","Lung",0.287467781412538,0.651228917169721
28,"Male","Black","Pancreas",0.107485215896693,0.587814818887405
28,"Male","Black","Prostate",0.906453536764016,0.753894599292538
28,"Male","White","Bladder",0.873817752992436,0.79584042588753
28,"Male","White","Brain",0.317393069332265,0.678417193333725
28,"Male","White","Colorectal",0.768771898339643,0.812979750939074
28,"Male","White","Esophageal",0.364400817946914,0.685842908465264
28,"Male","White","Gallbladder",0.309260097116296,0.706990535724614
28,"Male","White","Gastric",0.477493245513349,0.754409548112916
28,"Male","White","Kidney",0.795022139302999,0.739105396187707
28,"Male","White","Liver",0.292147050543781,0.568282031743241
28,"Male","White","Lung",0.362178236709826,0.720554209243479
28,"Male","White","Pancreas",0.162501454298243,0.666296782976643
28,"Male","White","Prostate",0.923103049638612,0.805839002437613
29,"Female","Black","Bladder",0.866735322725136,0.768175171186594
29,"Female","Black","Brain",0.296159970433204,0.638836115069642
29,"Female","Black","Breast",0.861499930637909,0.773738303356922
29,"Female","Black","Cervical",0.773834307851389,0.779888837762612
29,"Female","Black","Colorectal",0.756671018932421,0.787313584284088
29,"Female","Black","Esophageal",0.342868245967665,0.646918810126923
29,"Female","Black","Gallbladder",0.288119477118936,0.670011386959625
29,"Female","Black","Gastric",0.45666501808296,0.722177561056759
29,"Female","Black","Kidney",0.784094866784708,0.705284147618598
29,"Female","Black","Liver",0.27124304619973,0.520639095522457
29,"Female","Black","Lung",0.340651231322191,0.684879154720295
29,"Female","Black","Ovarian",0.553134271088968,0.783553323003066
29,"Female","Black","Pancreas",0.145627831807957,0.625672847377753
29,"Female","Black","Uterine",0.883214129754741,0.793326424400423
29,"Female","White","Bladder",0.89001483697249,0.817477363032586
29,"Female","White","Brain",0.371075292367599,0.710052595127581
29,"Female","White","Breast",0.885632642291671,0.821997349984689
29,"Female","White","Cervical",0.811490638707779,0.826985683518658
29,"Female","White","Colorectal",0.796797191900543,0.832995113139738
29,"Female","White","Esophageal",0.418096519973032,0.716907231553403
29,"Female","White","Gallbladder",0.362847003957374,0.73638110085923
29,"Female","White","Gastric",0.528056522050834,0.779802056892125
29,"Female","White","Kidney",0.820245787845722,0.765824277270808
29,"Female","White","Liver",0.345435894652464,0.60728804094925
29,"Female","White","Lung",0.415892747467647,0.748835156613413
29,"Female","White","Ovarian",0.617289220568532,0.829953317319155
29,"Female","White","Pancreas",0.208118297168392,0.698845316878465
29,"Female","White","Uterine",0.903776298920002,0.837851984106279
29,"Male","Black","Bladder",0.844434190952582,0.734386145231289
29,"Male","Black","Brain",0.237250850829753,0.591829851093018
29,"Male","Black","Colorectal",0.719178911069638,0.755848578080673
29,"Male","Black","Esophageal",0.282098296825879,0.600604376762954
29,"Male","Black","Gallbladder",0.229654718565559,0.625776027655864
29,"Male","Black","Gastric",0.395873736942413,0.683178892953815
29,"Male","Black","Kidney",0.750095290676171,0.664509582080893
29,"Male","Black","Liver",0.21383739470608,0.465789347531848
29,"Male","Black","Lung",0.279943047053547,0.642061184067162
29,"Male","Black","Pancreas",0.102503555576553,0.577580461882504
29,"Male","Black","Prostate",0.904561287706444,0.746887145361418
29,"Male","White","Bladder",0.871313588432673,0.789855556849673
29,"Male","White","Brain",0.309736955821088,0.669771660707627
29,"Male","White","Colorectal",0.764482653637398,0.807434503772037
29,"Male","White","Esophageal",0.356657329012501,0.677346448160761
29,"Male","White","Gallbladder",0.301633524888289,0.698933380045404
29,"Male","White","Gastric",0.47004201715944,0.747414177720317
29,"Male","White","Kidney",0.791151418460947,0.731756015800527
29,"Male","White","Liver",0.284597587446788,0.557764326912197
29,"Male","White","Lung",0.354435837366904,0.712790096021731
29,"Male","White","Pancreas",0.156338815287894,0.657413831206829
29,"Male","White","Prostate",0.921532849104767,0.800109092041307
30,"Female","Black","Bladder",0.864101818727748,0.761507201416113
30,"Female","Black","Brain",0.288590564751292,0.629442945135915
30,"Female","Black","Breast",0.858771623211461,0.767205024303297
30,"Female","Black","Cervical",0.769624288543276,0.773506047267403
30,"Female","Black","Colorectal",0.752195326255086,0.781114646728993
30,"Female","Black","Esophageal",0.335147712661006,0.637671764030682
30,"Female","Black","Gallbladder",0.280591202689914,0.66120041475335
30,"Female","Black","Gastric",0.449112427415493,0.714449101293066
30,"Female","Black","Kidney",0.780047613209207,0.697190744302824
30,"Female","Black","Liver",0.26381670722239,0.509526238019549
30,"Female","Black","Lung",0.332934663379542,0.676363193188292
30,"Female","Black","Ovarian",0.546208964699877,0.777260975319513
30,"Female","Black","Pancreas",0.139778668271822,0.616049088074296
30,"Female","Black","Uterine",0.880883480049569,0.787278117395708
30,"Female","White","Bladder",0.887811122869021,0.812049519321006
30,"Female","White","Brain",0.363330257433263,0.702060833084562
30,"Female","White","Breast",0.883347004675924,0.81668833946807
30,"Female","White","Cervical",0.807892092459219,0.821808798001054
30,"Female","White","Colorectal",0.792955455253344,0.827978753660197
30,"Female","White","Esophageal",0.410410561366904,0.709063471212775
30,"Female","White","Gallbladder",0.35510424633311,0.728969820324977
30,"Female","White","Gastric",0.520930680859996,0.773417131624906
30,"Female","White","Kidney",0.816794890658102,0.759099798679574
30,"Female","White","Liver",0.337711149241706,0.597357851632148
30,"Female","White","Lung",0.408201398125695,0.741709614316475
30,"Female","White","Ovarian",0.610985582387898,0.82485551973555
30,"Female","White","Pancreas",0.201282531131735,0.69061639571461
30,"Female","White","Uterine",0.901832880339137,0.832966438867503
30,"Male","Black","Bladder",0.841401660221838,0.726929752293815
30,"Male","Black","Brain",0.230098716977267,0.581656459056057
30,"Male","Black","Colorectal",0.714152386078027,0.748887038290241
30,"Male","Black","Esophageal",0.274603926365499,0.590567392522692
30,"Male","Black","Gallbladder",0.222577417484036,0.616154039863673
30,"Male","Black","Gastric",0.388144988707186,0.674628638764818
30,"Male","Black","Kidney",0.745520029331197,0.655592247295158
30,"Male","Black","Liver",0.206933105752252,0.454172831752819
30,"Male","Black","Lung",0.272461470097039,0.632725908653373
30,"Male","Black","Pancreas",0.0976541302808679,0.567194881236376
30,"Male","Black","Prostate",0.902632854666678,0.73971644398646
30,"Male","White","Bladder",0.86876355013471,0.783720110299628
30,"Male","White","Brain",0.302108527529545,0.660956022227871
30,"Male","White","Colorectal",0.760126846905782,0.801745668333029
30,"Male","White","Esophageal",0.348918895034398,0.668679645539303
30,"Male","White","Gallbladder",0.294038771149896,0.690706298881066
30,"Male","White","Gastric",0.462552250006475,0.740255677147505
30,"Male","White","Kidney",0.787217791459599,0.724240427157546
30,"Male","White","Liver",0.277088817230066,0.547103323654052
30,"Male","White","Lung",0.346699510012953,0.704857173845471
30,"Male","White","Pancreas",0.150286210723225,0.648361586991632
30,"Male","White","Prostate",0.91993199645127,0.79423255400417
31,"Female","Black","Bladder",0.861420540876355,0.754679589263792
31,"Female","Black","Brain",0.281059750759963,0.619884285701468
31,"Female","Black","Breast",0.855994183987639,0.760513705396995
31,"Female","Black","Cervical",0.765348333219491,0.766967117832293
31,"Female","Black","Colorectal",0.747651728523588,0.774762045527527
31,"Female","Black","Esophageal",0.327442317036131,0.628257826811212
31,"Female","Black","Gallbladder",0.273105741521076,0.652219844480269
31,"Female","Black","Gastric",0.441528050468552,0.706552010649165
31,"Female","Black","Kidney",0.775935808344413,0.688927322021988
31,"Female","Black","Liver",0.256442178712833,0.498295063534637
31,"Female","Black","Lung",0.32523429947595,0.667676908791601
31,"Female","Black","Ovarian",0.539225794462943,0.770813685703378
31,"Female","Black","Pancreas",0.134047467087511,0.606262625326666
31,"Female","Black","Uterine",0.878509589307929,0.781078295946828
31,"Female","White","Bladder",0.88556615254268,0.806480095017138
31,"Female","White","Brain",0.355587257230546,0.693899339636874
31,"Female","White","Breast",0.881018824246622,0.811239838633947
31,"Female","White","Cervical",0.804233450748851,0.816494813452488
31,"Female","White","Colorectal",0.789051096259342,0.822828293456764
31,"Female","White","Esophageal",0.402706885029761,0.701050536503783
31,"Female","White","Gallbladder",0.347367254087572,0.721391871968112
31,"Female","White","Gastric",0.513752465154755,0.766876039653869
31,"Female","White","Kidney",0.813285554048485,0.752215033880432
31,"Female","White","Liver",0.330000312909806,0.587269892332663
31,"Female","White","Lung",0.40049319459484,0.734419723139817
31,"Female","White","Ovarian",0.604614258646257,0.819622087727974
31,"Female","White","Pancreas",0.194533008687523,0.682217197451651
31,"Female","White","Uterine",0.899852425270054,0.827949309928275
31,"Male","Black","Bladder",0.8383158470978,0.719306371948799
31,"Male","Black","Brain",0.223016897910397,0.571330382711247
31,"Male","Black","Colorectal",0.709055171752608,0.741762701067047
31,"Male","Black","Esophageal",0.267155559398459,0.580374732272796
31,"Male","Black","Gallbladder",0.215574596784011,0.606369324365155
31,"Male","Black","Gastric",0.380407516003512,0.665908104202092
31,"Male","Black","Kidney",0.740876223922158,0.646505784844266
31,"Male","Black","Liver",0.200111950253185,0.442476466186879
31,"Male","Black","Lung",0.26502704414403,0.623224556262785
31,"Male","Black","Pancreas",0.092938243877565,0.556662060178181
31,"Male","Black","Prostate",0.900667634036346,0.732380994194762
31,"Male","White","Bladder",0.866166957981802,0.777431892910237
31,"Male","White","Brain",0.294511673806959,0.651970803902193
31,"Male","White","Colorectal",0.755703977345985,0.7959108685749
31,"Male","White","Esophageal",0.341189083393614,0.659842787576256
31,"Male","White","Gallbladder",0.286479762545632,0.68230894313921
31,"Male","White","Gastric",0.455026290293017,0.732932534905479
31,"Male","White","Kidney",0.783220655467113,0.716557451672286
31,"Male","White","Liver",0.269624723442552,0.536303850282606
31,"Male","White","Lung",0.338972840749531,0.696754722403842
31,"Male","White","Pancreas",0.144346615134724,0.639140983021244
31,"Male","White","Prostate",0.918299953060181,0.788207081073974
32,"Female","Black","Bladder",0.858690801139795,0.7476905602792
32,"Female","Black","Brain",0.27357150143942,0.610162061164139
32,"Female","Black","Breast",0.853166921036622,0.753662476016393
32,"Female","Black","Cervical",0.761005918624329,0.760270079419728
32,"Female","Black","Colorectal",0.743039783847994,0.768253700443283
32,"Female","Black","Esophageal",0.319755794361897,0.618678621390525
32,"Female","Black","Gallbladder",0.265667085963105,0.643070482066119
32,"Female","Black","Gastric",0.433914484056074,0.698485526393789
32,"Female","Black","Kidney",0.771758887460768,0.680493580467006
32,"Female","Black","Liver",0.249123468929834,0.486952537688049
32,"Female","Black","Lung",0.317553890342002,0.6588206190821
32,"Female","Black","Ovarian",0.532186184255972,0.764209428376752
32,"Female","Black","Pancreas",0.128436796528492,0.596315890283852
32,"Female","Black","Uterine",0.876091792646989,0.774724798558267
32,"Female","White","Bladder",0.883279275539221,0.800766676196486
32,"Female","White","Brain",0.347849801163858,0.685567679304295
32,"Female","White","Breast",0.878647440923,0.805649399782854
32,"Female","White","Cervical",0.800514065450699,0.811041249936153
32,"Female","White","Colorectal",0.785083506497559,0.817541220842618
32,"Female","White","Esophageal",0.394988529964285,0.69286780399942
32,"Female","White","Gallbladder",0.339639607720968,0.713646140809852
32,"Female","White","Gastric",0.506523602098257,0.760176812293232
32,"Female","White","Kidney",0.809717111888071,0.745168250827652
32,"Female","White","Liver",0.322307102568254,0.577027331852332
32,"Female","White","Lung",0.392771199916563,0.726964087993201
32,"Female","White","Ovarian",0.598175943704091,0.814250524707998
32,"Female","White","Pancreas",0.1878734254205,0.673647609940623
32,"Female","White","Uterine",0.897834321310751,0.822798065653814
32,"Male","Black","Bladder",0.835176058298009,0.711514936613689
32,"Male","Black","Brain",0.216009315767048,0.560855434864488
32,"Male","Black","Colorectal",0.703887053458939,0.734474025791645
32,"Male","Black","Esophageal",0.259757197936267,0.570029840794561
32,"Male","Black","Gallbladder",0.208650134486028,0.596424308264574
32,"Male","Black","Gastric",0.37266459216775,0.657017661087812
32,"Male","Black","Kidney",0.736163467604869,0.637251189063324
32,"Male","Black","Liver",0.193377680974457,0.430709690729612
32,"Male","Black","Lung",0.257643773613239,0.613558930087269
32,"Male","Black","Pancreas",0.088356995160169,0.545986421616088
32,"Male","Black","Prostate",0.898665015944595,0.724879442894436
32,"Male","White","Bladder",0.86352312871029,0.770988789213917
32,"Male","White","Brain",0.286950319284918,0.642816819781261
32,"Male","White","Colorectal",0.751213564202426,0.789927780958499
32,"Male","White","Esophageal",0.333471525367615,0.650836435391691
32,"Male","White","Gallbladder",0.278960454844588,0.673741198054322
32,"Male","White","Gastric",0.447466574521866,0.725443386472616
32,"Male","White","Kidney",0.779159420424046,0.708706085297304
32,"Male","White","Liver",0.262209304604405,0.525371199540886
32,"Male","White","Lung",0.331259478481268,0.688482230249451
32,"Male","White","Pancreas",0.138522864458366,0.629753262492315
32,"Male","White","Prostate",0.916636173420986,0.78203042879618
33,"Female","Black","Bladder",0.855911909319382,0.740538462988845
33,"Female","Black","Brain",0.266129808206091,0.600278555611237
33,"Female","Black","Breast",0.850289141049771,0.746649579083928
33,"Female","Black","Cervical",0.756596540086507,0.753413065305007
33,"Female","Black","Colorectal",0.738359073962798,0.761587622501111
33,"Female","Black","Esophageal",0.312091932145738,0.608936116218328
33,"Female","Black","Gallbladder",0.258279239770158,0.633753437094443
33,"Female","Black","Gastric",0.426274414243158,0.690249091627069
33,"Female","Black","Kidney",0.767516301536084,0.671889456869838
33,"Female","Black","Liver",0.241864581608023,0.475506131600201
33,"Female","Black","Lung",0.3098972376095,0.649794917564431
33,"Female","Black","Ovarian",0.525091641056392,0.757446274884026
33,"Female","Black","Pancreas",0.122949063613808,0.586211696127055
33,"Female","Black","Uterine",0.873629420898655,0.768215545494242
33,"Female","White","Bladder",0.880949836414042,0.794906895174142
33,"Female","White","Brain",0.340121465668863,0.677065645169792
33,"Female","White","Breast",0.876232190076648,0.799914615328177
33,"Female","White","Cervical",0.796733297071441,0.805445661075053
33,"Female","White","Colorectal",0.781052089856205,0.812115050098137
33,"Female","White","Esophageal",0.387258618294808,0.684514865962415
33,"Female","White","Gallbladder",0.331924950868189,0.705731691398759
33,"Female","White","Gastric",0.499245905965658,0.753317584312906
33,"Female","White","Kidney",0.806088904633505,0.737957844486577
33,"Female","White","Liver",0.314635288883579,0.566633750408467
33,"Female","White","Lung",0.385038559721881,0.719341470699533
33,"Female","White","Ovarian",0.59167139948958,0.808738363855532
33,"Female","White","Pancreas",0.181307399718428,0.664907770708708
33,"Female","White","Uterine",0.89577794996102,0.817510194490286
33,"Male","Black","Bladder",0.831981602095184,0.703554561899183
33,"Male","Black","Brain",0.209079851421813,0.550235862444831
33,"Male","Black","Colorectal",0.698647851922276,0.727019616264564
33,"Male","Black","Esophageal",0.252412849892037,0.559536584348564
33,"Male","Black","Gallbladder",0.201807858338133,0.586321800527143
33,"Male","Black","Gastric",0.364919567319947,0.647957960383909
33,"Male","Black","Kidney",0.731381379155548,0.627829768075839
33,"Male","Black","Liver",0.186733980818156,0.418882453605414
33,"Male","Black","Lung",0.250315666806759,0.60373118739424
33,"Male","Black","Pancreas",0.0839112736667138,0.535172841597037
33,"Male","Black","Prostate",0.896624384372437,0.717210597409943
33,"Male","White","Bladder",0.860831376244188,0.76438877095828
33,"Male","White","Brain",0.2794284180907,0.633495188016588
33,"Male","White","Colorectal",0.746655148017557,0.783794142408346
33,"Male","White","Esophageal",0.325769912212631,0.641661440145505
33,"Male","White","Gallbladder",0.271484826833848,0.665003198371052
33,"Male","White","Gastric",0.439875629268501,0.717787026794507
33,"Male","White","Kidney",0.775033510066875,0.700685512027262
